"","X1","X2","MeanDecreaseAccuracy","MeanDecreaseGini"
"Cohaesibacteraceae",-0.520696911885832,-0.909925889182983,-1.40000447157828,0.0192178607694551
"Scytonemataceae",-0.590042925243789,-3.77687020310605,-2.53218320625117,0.0814282291298155
"Segniliparaceae",-2.54414229883357,-0.998153233173209,-2.18300889889546,0.0165185477467722
"Salinivirgaceae",-2.37145729355609,-0.537960770255211,-2.25664463670776,0.0478339059359093
"Chlorobiaceae",4.18512599913564,-2.18114158850098,1.90216355094324,0.143759964220416
"Fervidobacteriaceae",0.902491071727255,-0.195030595822147,0.298468106181902,0.0852691467563443
"Chlamydiaceae",2.63754635551724,-1.17625688181993,1.18744349594233,0.0879187316792402
"Haloferacaceae",-0.52484721346172,-0.921291036705231,-0.998453072105965,0.0995586471511858
"Halorubraceae",-0.81919248161953,-1.87905258779686,-1.7716695084461,0.0505691812976392
"Moritellaceae",-0.32372893427894,-0.530301553920149,-0.807452052104118,0.0683419680867164
"Oleiphilaceae",-1.24659672019253,0.431943504922393,-0.206760613167652,0.0473765743633439
"Thiotrichaceae",-1.81179651181214,-2.15215697772438,-2.58571382606041,0.0407173631708871
"Sterolibacteriaceae",-0.710863823698563,-1.97291077719914,-1.67070348484679,0.104601376492774
"Gallionellaceae",-0.326455558501223,-2.17214952579107,-1.70850058836295,0.0545815884973213
"Rhodocyclaceae",-0.110200876944724,-2.33269059005124,-1.45552331339885,0.0802823542533584
"Chromobacteriaceae",2.36804107345298,0.907878540595632,1.91313135381748,0.109655717624089
"Desulfohalobiaceae",-1.93404379470532,-1.18452130118527,-2.00406459862274,0.0185139599677429
"Sandaracinaceae",3.12704562796655,-2.01803565451886,0.569636435541005,0.0440078633145467
"Kofleriaceae",0.569801553575172,-1.65094347929333,-0.764848149558227,0.050933282611221
"Syntrophobacteraceae",0.901112655658371,-1.13839282899788,-0.0488031063472307,0.0501404664195134
"Streptosporangiaceae",2.05969337361148,-2.38863202931709,-0.177203938221011,0.0525691093285018
"Catenulisporaceae",-0.991718166804506,-2.37822917485868,-1.83047352705357,0.0334387537413308
"Peptostreptococcaceae",2.06031813289801,-1.23138436895055,0.58867494295212,0.117276771803916
"Thermodesulfobiaceae",1.51841566174489,-2.75952745293817,-0.624288806812428,0.0245687217082796
"Microcystaceae",1.30075969821757,-1.04546242250767,0.201557543366749,0.0617427692260678
"Aphanothecaceae",-1.55164842799589,-2.0392537015433,-2.31997071263925,0.0493390563292293
"Gloeobacteraceae",2.50659850592385,-1.75339864839083,0.591566995204351,0.0645340526712845
"Trueperaceae",0.366609395426537,-0.142841029156192,-0.0621995483539651,0.0308526561241829
"Muribaculaceae",-0.788478854098527,0.071055451069266,-0.502540178744699,0.0297085952276633
"Marinilabiliaceae",-2.1524785986799,-0.335089191126464,-1.56820247595145,0.0409695943343718
"Gemmatimonadaceae",1.33452677085544,-1.08994450572337,0.31838287917461,0.0744679454591977
"Solibacteraceae",1.45788885353514,0.0596654237138418,1.21408614982284,0.0709028393869692
"Thermodesulfobacteriaceae",1.2660121461639,0.429899150663417,1.2040656273526,0.0955401800273718
"Halobacteriaceae",1.00909422390109,-1.80944233737657,-0.412882759884784,0.056078630831099
"Thermoproteaceae",-1.71397587018765,-0.676484687783133,-1.56736621955919,0.043709167616458
"Psychromonadaceae",-0.0734907122089187,-0.896232887642316,-0.551410551735932,0.0681597021425643
"Hyphomonadaceae",1.40770112818204,-0.574534776901392,0.284149070920018,0.105523149435194
"Selenomonadaceae",0.778583259472625,1.85361968357511,1.51961115836444,0.0582573206046766
"Cryomorphaceae",0.023046372259478,-1.19642594351374,-0.683563188014288,0.0541634344523954
"Magnetococcaceae",-0.207100242059449,0.152841172644229,-0.142469062632987,0.0291280996239243
"Beutenbergiaceae",1.0299692396514,-1.82476077276186,-0.504860150932318,0.0548209853840108
"Chrysiogenaceae",-1.89805001714514,0.128037089829937,-1.30085767230869,0.00941715400387307
"Dysgonamonadaceae",-0.580551462090435,0.50788919299322,-0.174547198422234,0.0404513202970153
"Clostridiales.Family.XIII..Incertae.Sedis",1.48245070908943,-0.124896910853676,0.978994086895124,0.0278382370703616
"Eggerthellaceae",1.25513338375465,-1.38125785335811,0.109226503794062,0.0818455465839288
"Fimbriimonadaceae",-2.5949617829164,-2.61623126039331,-3.502021787375,0.0304923067269292
"Dictyoglomaceae",-2.45865713471049,-0.175524933834954,-1.51053165962417,0.0533761140750651
"Desulfuromonadaceae",1.03431117945534,-1.17284890796064,-0.104824113248065,0.0939165472087618
"Dermabacteraceae",0.222441470785824,-2.13025150438892,-1.23408760953899,0.0375899160395235
"Coriobacteriaceae",-1.41840060730754,-0.824589565260927,-1.1535022224823,0.0149786979469134
"Methanosaetaceae",2.24568878143551,-0.172943212045522,1.78658931723725,0.105819882825381
"Pyrodictiaceae",0.0126346187197039,1.13151569317777,0.569085539714377,0.0143773152120352
"Halobacteroidaceae",-0.237576681245755,-2.29039349360606,-1.6535961531067,0.0579761122826233
"Candidatus.Nanopelagicaceae",1.10311716497748,-0.464044632032982,0.414604735327153,0.086278021575932
"Roseiflexaceae",-0.64133257306052,1.35629969104876,0.135195234220907,0.0274435188549203
"Desulfurobacteriaceae",-1.54548328274518,-0.334516732236683,-1.08104465509334,0.0127685230099017
"Thermoactinomycetaceae",1.23021786481324,-0.613193732602626,0.649611694781761,0.0206309202254202
"Sporolactobacillaceae",-0.434790229814109,-0.756205197904674,-0.585053024551963,0.0268413851873211
"Oscillospiraceae",1.4851739309871,-1.10596565902058,0.216108439561208,0.0291848015348363
"Peptoniphilaceae",1.76077236003658,-1.90132434372707,-0.0509449428222878,0.0696790981567527
"Dermocarpellaceae",-0.662093438712837,-0.110656308026042,-0.5017797111524,0.0565722439352147
"Cyanobacteriaceae",0.822341628640618,-3.1417948787476,-1.61063676685147,0.0704901674748586
"Chamaesiphonaceae",-0.798240155216376,0.370226726190282,-0.054578797255223,0.00747532016427859
"Chroococcidiopsidaceae",1.82216303085069,0.0898771727588892,1.11387129048312,0.0526658083281092
"Dietziaceae",1.20568380483943,-0.724223592218699,0.233160533268247,0.0345414024272729
"Dermatophilaceae",-0.616905472769454,-0.487543162786222,-0.670303555564718,0.0168785238438793
"Jonesiaceae",1.04472123879401,-0.440893807260844,0.367005408424173,0.0408153767908888
"Dehalococcoidaceae",-0.165854437816502,0.368063245232144,0.295211290671153,0.0190750106562254
"Sphaerobacteraceae",1.97577681983945,-0.486266580745501,1.0645772776494,0.0383306241607958
"Chthonomonadaceae",-1.97212528387981,0.0995647431861844,-1.1620753807367,0.0283587710502597
"Methylocystaceae",3.60588409774566,-0.127087705847485,2.34368746156923,0.0473421159089581
"Nautiliaceae",1.35521302818333,0.540989710008243,0.98732920369311,0.0248785321373952
"Halobacteriovoraceae",0.470020075088827,-1.16278493422508,-0.590051073663047,0.0356505823997242
"Mariprofundaceae",0.210274570203624,-1.58516642394363,-0.960147289873625,0.0667690051383054
"Prolixibacteraceae",0.382643310449006,-1.77955074665948,-1.35217146513575,0.0273870266637271
"Rhodothermaceae",3.28606117452091,-3.08652993907042,0.229226698521951,0.0836127596099121
"Melioribacteraceae",0.143641372483478,-1.75699509050149,-1.54862429091929,0.0245126315330972
"Waddliaceae",0.441025950558257,-0.101989627814935,0.270142599285649,0.0254793803541452
"Kiritimatiellaceae",1.06743288603256,1.31150574189317,1.69762511663452,0.0418324963119988
"Verrucomicrobiaceae",0.714912300186439,-0.46365501163475,-0.319005565082909,0.0691289786449171
"Kosmotogaceae",0.678997130759796,-1.08213835715381,-0.193452569977778,0.0376859836402873
"Methanoregulaceae",-1.72123335278465,-2.75210021246571,-2.5139134260042,0.0243527547253897
"Haloarculaceae",2.83623219269465,-1.26299714177954,1.25092791899259,0.091241723426758
"Thermoplasmataceae",-1.61479685840229,0.414321184540429,-0.850057675708701,0.0130802845595768
"Candidatus.Nitrosocaldaceae",-1.86087492889159,1.54914153144246,0.0134911594419082,0.0165006238084159
"Desulfurococcaceae",2.45398425811792,-1.42461207785289,1.11174780546899,0.0546946795286075
"Caldisphaeraceae",0,1.40027448069996,1.41414722122007,0.00317857693664122
